N1LP.IDX	1-Month Lows CAD ETFS
N1LU.IDX	1-Month Lows OTC US
N1LV.IDX	1-Month Lows S&P ESG
N1LY.IDX	1-Month Lows S&P 500 Value
N1LZ.IDX	1-Month Lows S&P 500 Growth
N3DA.IDX	3-Month Hi-Lo S&P 600
N3DB.IDX	3-Month Hi-Lo S&P 400
N3DC.IDX	3-Month Hi-Lo Nasdaq 100
N3DD.IDX	3-Month Hi-Lo Dow Indu
N3DE.IDX	3-Month Hi-Lo Dow Comp
N3DF.IDX	3-Month Hi-Lo Dow Tran
N3DG.IDX	3-Month Hi-Lo Dow Util
N3DH.IDX	3-Month Hi-Lo TSX Comp
N3DI.IDX	3-Month Hi-Lo TSX 60
N3DJ.IDX	3-Month Hi-Lo TSX Venture
N3DK.IDX	3-Month Hi-Lo TSX
N3DL.IDX	3-Month Hi-Lo TSXV
N3DM.IDX	3-Month Hi-Lo CSE
N3DN.IDX	3-Month Hi-Lo Canada
N3DO.IDX	3-Month Hi-Lo Nasdaq Comp
N3DP.IDX	3-Month Hi-Lo CAD ETFS
N3DU.IDX	3-Month Hi-Lo OTC US
N3DV.IDX	3-Month Hi-Lo S&P ESG
N3DY.IDX	3-Month Hi-Lo S&P 500 Value
N3DZ.IDX	3-Month Hi-Lo S&P 500 Growth
N3HA.IDX	3-Month Highs S&P 600
N3HB.IDX	3-Month Highs S&P 400
N3HC.IDX	3-Month Highs Nasdaq 100
N3HD.IDX	3-Month Highs Dow Indu
N3HE.IDX	3-Month Highs Dow Comp
N3HF.IDX	3-Month Highs Dow Tran
N3HG.IDX	3-Month Highs Dow Util
N3HH.IDX	3-Month Highs TSX Comp
N3HI.IDX	3-Month Highs TSX 60
N3HJ.IDX	3-Month Highs TSX Venture
N3HK.IDX	3-Month Highs TSX
N3HL.IDX	3-Month Highs TSXV
N3HM.IDX	3-Month Highs CSE
N3HN.IDX	3-Month Highs Canada
N3HO.IDX	3-Month Highs Nasdaq Comp
N3HP.IDX	3-Month Highs CAD ETFS
N3HU.IDX	3-Month Highs OTC US
N3HV.IDX	3-Month Highs S&P ESG
N3HY.IDX	3-Month Highs S&P 500 Value
N3HZ.IDX	3-Month Highs S&P 500 Growth
N3LA.IDX	3-Month Lows S&P 600
N3LB.IDX	3-Month Lows S&P 400
N3LC.IDX	3-Month Lows Nasdaq 100
N3LD.IDX	3-Month Lows Dow Indu
N3LE.IDX	3-Month Lows Dow Comp
N3LF.IDX	3-Month Lows Dow Tran
N3LG.IDX	3-Month Lows Dow Util
N3LH.IDX	3-Month Lows TSX Comp
N3LI.IDX	3-Month Lows TSX 60
N3LJ.IDX	3-Month Lows TSX Venture
N3LK.IDX	3-Month Lows TSX
N3LL.IDX	3-Month Lows TSXV
N3LM.IDX	3-Month Lows CSE
N3LN.IDX	3-Month Lows Canada
N3LO.IDX	3-Month Lows Nasdaq Comp
N3LP.IDX	3-Month Lows CAD ETFS
N3LU.IDX	3-Month Lows OTC US
N3LV.IDX	3-Month Lows S&P ESG
N3LY.IDX	3-Month Lows S&P 500 Value
N3LZ.IDX	3-Month Lows S&P 500 Growth
N5DA.IDX	5-Day Hi-Lo S&P 600
N5DB.IDX	5-Day Hi-Lo S&P 400
N5DC.IDX	5-Day Hi-Lo Nasdaq 100
N5DD.IDX	5-Day Hi-Lo Dow Indu
N5DE.IDX	5-Day Hi-Lo Dow Comp
N5DF.IDX	5-Day Hi-Lo Dow Tran
N5DG.IDX	5-Day Hi-Lo Dow Util
N5DH.IDX	5-Day Hi-Lo TSX Comp
N5DI.IDX	5-Day Hi-Lo TSX 60
N5DJ.IDX	5-Day Hi-Lo TSX Venture
N5DK.IDX	5-Day Hi-Lo TSX
N5DL.IDX	5-Day Hi-Lo TSXV
N5DM.IDX	5-Day Hi-Lo CSE
N5DN.IDX	5-Day Hi-Lo Canada
N5DO.IDX	5-Day Hi-Lo Nasdaq Comp
N5DP.IDX	5-Day Hi-Lo CAD ETFS
N5DU.IDX	5-Day Hi-Lo OTC US
N5DV.IDX	5-Day Hi-Lo S&P ESG
N5DY.IDX	5-Day Hi-Lo S&P 500 Value
N5DZ.IDX	5-Day Hi-Lo S&P 500 Growth
N5HA.IDX	5-Day Highs S&P 600
N5HB.IDX	5-Day Highs S&P 400
N5HC.IDX	5-Day Highs Nasdaq 100
N5HD.IDX	5-Day Highs Dow Indu
N5HE.IDX	5-Day Highs Dow Comp
N5HF.IDX	5-Day Highs Dow Tran
N5HG.IDX	5-Day Highs Dow Util
N5HH.IDX	5-Day Highs TSX Comp
N5HI.IDX	5-Day Highs TSX 60
N5HJ.IDX	5-Day Highs TSX Venture
N5HK.IDX	5-Day Highs TSX
N5HL.IDX	5-Day Highs TSXV
N5HM.IDX	5-Day Highs CSE
N5HN.IDX	5-Day Highs Canada
N5HO.IDX	5-Day Highs Nasdaq Comp
N5HP.IDX	5-Day Highs CAD ETFS
N5HU.IDX	5-Day Highs OTC US
N5HV.IDX	5-Day Highs S&P ESG
N5HY.IDX	5-Day Highs S&P 500 Value
N5HZ.IDX	5-Day Highs S&P 500 Growth
N5LA.IDX	5-Day Lows S&P 600
N5LB.IDX	5-Day Lows S&P 400
N5LC.IDX	5-Day Lows Nasdaq 100
N5LD.IDX	5-Day Lows Dow Indu
N5LE.IDX	5-Day Lows Dow Comp
N5LF.IDX	5-Day Lows Dow Tran
N5LG.IDX	5-Day Lows Dow Util
N5LH.IDX	5-Day Lows TSX Comp
N5LI.IDX	5-Day Lows TSX 60
N5LJ.IDX	5-Day Lows TSX Venture
N5LK.IDX	5-Day Lows TSX
N5LL.IDX	5-Day Lows TSXV
N5LM.IDX	5-Day Lows CSE
N5LN.IDX	5-Day Lows Canada
N5LO.IDX	5-Day Lows Nasdaq Comp
N5LP.IDX	5-Day Lows CAD ETFS
N5LU.IDX	5-Day Lows OTC US
N5LV.IDX	5-Day Lows S&P ESG
N5LY.IDX	5-Day Lows S&P 500 Value
N5LZ.IDX	5-Day Lows S&P 500 Growth
N6DA.IDX	6-Month Hi-Lo S&P 600
N6DB.IDX	6-Month Hi-Lo S&P 400
N6DC.IDX	6-Month Hi-Lo Nasdaq 100
N6DD.IDX	6-Month Hi-Lo Dow Indu
N6DE.IDX	6-Month Hi-Lo Dow Comp
N6DF.IDX	6-Month Hi-Lo Dow Tran
N6DG.IDX	6-Month Hi-Lo Dow Util
N6DH.IDX	6-Month Hi-Lo TSX Comp
N6DI.IDX	6-Month Hi-Lo TSX 60
N6DJ.IDX	6-Month Hi-Lo TSX Venture
N6DK.IDX	6-Month Hi-Lo TSX
N6DL.IDX	6-Month Hi-Lo TSXV
N6DM.IDX	6-Month Hi-Lo CSE
N6DN.IDX	6-Month Hi-Lo Canada
N6DO.IDX	6-Month Hi-Lo Nasdaq Comp
N6DP.IDX	6-Month Hi-Lo CAD ETFS
N6DU.IDX	6-Month Hi-Lo OTC US
N6DV.IDX	6-Month Hi-Lo S&P ESG
N6DY.IDX	6-Month Hi-Lo S&P 500 Value
N6DZ.IDX	6-Month Hi-Lo S&P 500 Growth
N6HA.IDX	6-Month Highs S&P 600
N6HB.IDX	6-Month Highs S&P 400
N6HC.IDX	6-Month Highs Nasdaq 100
N6HD.IDX	6-Month Highs Dow Indu
N6HE.IDX	6-Month Highs Dow Comp
N6HF.IDX	6-Month Highs Dow Tran
N6HG.IDX	6-Month Highs Dow Util
N6HH.IDX	6-Month Highs TSX Comp
N6HI.IDX	6-Month Highs TSX 60
N6HJ.IDX	6-Month Highs TSX Venture
N6HK.IDX	6-Month Highs TSX
N6HL.IDX	6-Month Highs TSXV
N6HM.IDX	6-Month Highs CSE
N6HN.IDX	6-Month Highs Canada
N6HO.IDX	6-Month Highs Nasdaq Comp
N6HP.IDX	6-Month Highs CAD ETFS
N6HU.IDX	6-Month Highs OTC US
N6HV.IDX	6-Month Highs S&P ESG
N6HY.IDX	6-Month Highs S&P 500 Value
N6HZ.IDX	6-Month Highs S&P 500 Growth
N6LA.IDX	6-Month Lows S&P 600
N6LB.IDX	6-Month Lows S&P 400
N6LC.IDX	6-Month Lows Nasdaq 100
N6LD.IDX	6-Month Lows Dow Indu
N6LE.IDX	6-Month Lows Dow Comp
N6LF.IDX	6-Month Lows Dow Tran
N6LG.IDX	6-Month Lows Dow Util
N6LH.IDX	6-Month Lows TSX Comp
N6LI.IDX	6-Month Lows TSX 60
N6LJ.IDX	6-Month Lows TSX Venture
N6LK.IDX	6-Month Lows TSX
N6LL.IDX	6-Month Lows TSXV
N6LM.IDX	6-Month Lows CSE
N6LN.IDX	6-Month Lows Canada
N6LO.IDX	6-Month Lows Nasdaq Comp
N6LP.IDX	6-Month Lows CAD ETFS
N6LU.IDX	6-Month Lows OTC US
N6LV.IDX	6-Month Lows S&P ESG
N6LY.IDX	6-Month Lows S&P 500 Value
N6LZ.IDX	6-Month Lows S&P 500 Growth
NADA.IDX	52-Week Hi-Lo S&P 600
NADB.IDX	52-Week Hi-Lo S&P 400
NADC.IDX	52-Week Hi-Lo Nasdaq 100
NADD.IDX	52-Week Hi-Lo Dow Indu
NADE.IDX	52-Week Hi-Lo Dow Comp
NADF.IDX	52-Week Hi-Lo Dow Tran
NADG.IDX	52-Week Hi-Lo Dow Util
NADH.IDX	52-Week Hi-Lo TSX Comp
NADI.IDX	52-Week Hi-Lo TSX 60
NADJ.IDX	52-Week Hi-Lo TSX Venture
NADK.IDX	52-Week Hi-Lo TSX
NADL.IDX	52-Week Hi-Lo TSXV
NADM.IDX	52-Week Hi-Lo CSE
NADN.IDX	52-Week Hi-Lo Canada
NADO.IDX	52-Week Hi-Lo Nasdaq Comp
NADP.IDX	52-Week Hi-Lo CAD ETFS
NADU.IDX	52-Week Hi-Lo OTC US
NADV.IDX	52-Week Hi-Lo S&P ESG
NADY.IDX	52-Week Hi-Lo S&P 500 Value
NADZ.IDX	52-Week Hi-Lo S&P 500 Growth
NAHA.IDX	52-Week Highs S&P 600
NAHB.IDX	52-Week Highs S&P 400
NAHC.IDX	52-Week Highs Nasdaq 100
NAHD.IDX	52-Week Highs Dow Indu
NAHE.IDX	52-Week Highs Dow Comp
NAHF.IDX	52-Week Highs Dow Tran
NAHG.IDX	52-Week Highs Dow Util
NAHH.IDX	52-Week Highs TSX Comp
NAHI.IDX	52-Week Highs TSX 60
NAHJ.IDX	52-Week Highs TSX Venture
NAHK.IDX	52-Week Highs TSX
NAHL.IDX	52-Week Highs TSXV
NAHM.IDX	52-Week Highs CSE
NAHN.IDX	52-Week Highs Canada
NAHO.IDX	52-Week Highs Nasdaq Comp
NAHP.IDX	52-Week Highs CAD ETFS
NAHU.IDX	52-Week Highs OTC US
NAHV.IDX	52-Week Highs S&P ESG
NAHY.IDX	52-Week Highs S&P 500 Value
NAHZ.IDX	52-Week Highs S&P 500 Growth
NALA.IDX	52-Week Lows S&P 600
NALB.IDX	52-Week Lows S&P 400
NALC.IDX	52-Week Lows Nasdaq 100
NALD.IDX	52-Week Lows Dow Indu
NALE.IDX	52-Week Lows Dow Comp
NALF.IDX	52-Week Lows Dow Tran
NALG.IDX	52-Week Lows Dow Util
NALH.IDX	52-Week Lows TSX Comp
NALI.IDX	52-Week Lows TSX 60
NALJ.IDX	52-Week Lows TSX Venture
NALK.IDX	52-Week Lows TSX
NALL.IDX	52-Week Lows TSXV
NALM.IDX	52-Week Lows CSE
NALN.IDX	52-Week Lows Canada
NALO.IDX	52-Week Lows Nasdaq Comp
NALP.IDX	52-Week Lows CAD ETFS
NALU.IDX	52-Week Lows OTC US
NALV.IDX	52-Week Lows S&P ESG
NALY.IDX	52-Week Lows S&P 500 Value
NALZ.IDX	52-Week Lows S&P 500 Growth
NAST.IDX	NASDAQ Transportation Index
NBI.IDX	Nasdaq Biotechnology
NCFD.IDX	Nasdaq Comp Stocks Above 5-Day Average
NCFI.IDX	Nasdaq Comp Stocks Above 50-Day Average
NCOF.IDX	Nasdaq Comp Stocks Above 150-Day Average
NCOH.IDX	Nasdaq Comp Stocks Above 100-Day Average
NCTH.IDX	Nasdaq Comp Stocks Above 200-Day Average
NCTW.IDX	Nasdaq Comp Stocks Above 20-Day Average
NDFD.IDX	Nasdaq 100 Stocks Above 5-Day Average
NDFI.IDX	Nasdaq 100 Stocks Above 50-Day Average
NDOF.IDX	Nasdaq 100 Stocks Above 150-Day Average
NDOH.IDX	Nasdaq 100 Stocks Above 100-Day Average
NDTH.IDX	Nasdaq 100 Stocks Above 200-Day Average
NDTW.IDX	Nasdaq 100 Stocks Above 20-Day Average
NDXE.IDX	NASDAQ 100 Equal Weighted
NDXT.IDX	NASDAQ 100 TECHNOLOGY
NDXX.IDX	NASDAQ-100 Ex-Tech Sector Index
NDY.IDX	Nasdaq 100
NKY.IDX	Nikkei 225 Index
NQGM.IDX	Ndaq Global Market Composite
NQGS.IDX	NASDAQ Global Select Market Composite Index
NSHD.IDX	NYSE Declining Stocks
NSHF.IDX	NYSE Advances - Declines
NSHR.IDX	NYSE Advance Decline Ratio
NSHU.IDX	NYSE Advancing Stocks
NVLD.IDX	NYSE Declining Volume
NVLF.IDX	NYSE Advance Decline Volume Difference
NVLR.IDX	NYSE Advance Decline Vol Ratio
NVLU.IDX	NYSE Advancing Volume
NXTQ.IDX	NASDAQ Q-50 Index
NYA.IDX	NYSE Composite
NYDA.IDX	YTD Hi-Lo S&P 600
NYDB.IDX	YTD Hi-Lo S&P 400
NYDC.IDX	YTD Hi-Lo Nasdaq 100
NYDD.IDX	YTD Hi-Lo Dow Indu
NYDE.IDX	YTD Hi-Lo Dow Comp
NYDF.IDX	YTD Hi-Lo Dow Tran
NYDG.IDX	YTD Hi-Lo Dow Util
NYDH.IDX	YTD Hi-Lo TSX Comp
NYDI.IDX	YTD Hi-Lo TSX 60
NYDJ.IDX	YTD Hi-Lo TSX Venture
NYDK.IDX	YTD Hi-Lo TSX
NYDL.IDX	YTD Hi-Lo TSXV
NYDM.IDX	YTD Hi-Lo CSE
NYDN.IDX	YTD Hi-Lo Canada
NYDO.IDX	YTD Hi-Lo Nasdaq Comp
NYDP.IDX	YTD Hi-Lo CAD ETFS
NYDU.IDX	YTD Hi-Lo OTC US
NYDV.IDX	YTD Hi-Lo S&P ESG
NYDY.IDX	YTD Hi-Lo S&P 500 Value
NYDZ.IDX	YTD Hi-Lo S&P 500 Growth
NYHA.IDX	YTD Highs S&P 600
NYHB.IDX	YTD Highs S&P 400
NYHC.IDX	YTD Highs Nasdaq 100
NYHD.IDX	YTD Highs Dow Indu
NYHE.IDX	YTD Highs Dow Comp
NYHF.IDX	YTD Highs Dow Tran
NYHG.IDX	YTD Highs Dow Util
NYHH.IDX	YTD Highs TSX Comp
NYHI.IDX	YTD Highs TSX 60
NYHJ.IDX	YTD Highs TSX Venture
NYHK.IDX	YTD Highs TSX
NYHL.IDX	YTD Highs TSXV
NYHM.IDX	YTD Highs CSE
NYHN.IDX	YTD Highs Canada
NYHO.IDX	YTD Highs Nasdaq Comp
NYHP.IDX	YTD Highs CAD ETFS
NYHU.IDX	YTD Highs OTC US
NYHV.IDX	YTD Highs S&P ESG
NYHY.IDX	YTD Highs S&P 500 Value
NYHZ.IDX	YTD Highs S&P 500 Growth
NYLA.IDX	YTD Lows S&P 600
NYLB.IDX	YTD Lows S&P 400
NYLC.IDX	YTD Lows Nasdaq 100
NYLD.IDX	YTD Lows Dow Indu
NYLE.IDX	YTD Lows Dow Comp
NYLF.IDX	YTD Lows Dow Tran
NYLG.IDX	YTD Lows Dow Util
NYLH.IDX	YTD Lows TSX Comp
NYLI.IDX	YTD Lows TSX 60
NYLJ.IDX	YTD Lows TSX Venture
NYLK.IDX	YTD Lows TSX
NYLL.IDX	YTD Lows TSXV
NYLM.IDX	YTD Lows CSE
NYLN.IDX	YTD Lows Canada
NYLO.IDX	YTD Lows Nasdaq Comp
NYLP.IDX	YTD Lows CAD ETFS
NYLU.IDX	YTD Lows OTC US
NYLV.IDX	YTD Lows S&P ESG
NYLY.IDX	YTD Lows S&P 500 Value
NYLZ.IDX	YTD Lows S&P 500 Growth
NZD.IDX	NZX 50 Index
OBX.IDX	Norway OBX Index
OEX.IDX	S&P 100 Index
OFIN.IDX	Nasdaq Other Financial Index
OSX.IDX	Phlx Euro Style Oil Svc Index
PCAM.IDX	Put Call Ratio Amzn
PCAP.IDX	Put Call Ratio Aapl
PCBA.IDX	Put Call Ratio BA
PCCS.IDX	Put Call Ratio Csco
PCDI.IDX	Put Call Ratio Dis
PCFB.IDX	Put Call Ratio Meta
PCFR.IDX	Put Call Ratio F
PCGO.IDX	Put Call Ratio Goog
PCIN.IDX	Put Call Ratio Intc
PCIW.IDX	Put Call Ratio Iwm
PCJP.IDX	Put Call Ratio JPM
PCMD.IDX	Put Call Ratio Amd
PCMS.IDX	Put Call Ratio Msft
PCP.IDX	Total Call/Put Ratio
PCPB.IDX	Bond Call/Put Ratio
PCPI.IDX	Index Call/Put Ratio
PCPS.IDX	Equity Call/Put Ratio
PCQQ.IDX	Put Call Ratio QQQ
PCSP.IDX	Put Call Ratio Spy
PCSX.IDX	Put Call Ratio $Spx
PCTS.IDX	Put Call Ratio Tsla
PCVI.IDX	Put Call Ratio $Vix
PCVX.IDX	Put Call Ratio Vxx
PCWM.IDX	Put Call Ratio Wmt
PCXO.IDX	Put Call Ratio Xom
QSHD.IDX	NASD Declining Stocks
QSHF.IDX	NASD Advances - Declines
QSHR.IDX	NASD Advance Decline Ratio
QSHU.IDX	NASD Advancing Stocks
QVLD.IDX	NASD Declining Volume
QVLF.IDX	NASD Advance Decline Volume Difference
QVLR.IDX	NASD Advance Decline Vol Ratio
QVLU.IDX	NASD Advancing Volume
R1FD.IDX	Russell 1000 Stocks Above 5-Day Average
R1FI.IDX	Russell 1000 Stocks Above 50-Day Average
R1OF.IDX	Russell 1000 Stocks Above 150-Day Average
R1OH.IDX	Russell 1000 Stocks Above 100-Day Average
R1TH.IDX	Russell 1000 Stocks Above 200-Day Average
R1TW.IDX	Russell 1000 Stocks Above 20-Day Average
R2FD.IDX	Russell 2000 Stocks Above 5-Day Average
R2FI.IDX	Russell 2000 Stocks Above 50-Day Average
R2OF.IDX	Russell 2000 Stocks Above 150-Day Average
R2OH.IDX	Russell 2000 Stocks Above 100-Day Average
R2TH.IDX	Russell 2000 Stocks Above 200-Day Average
R2TW.IDX	Russell 2000 Stocks Above 20-Day Average
R3FD.IDX	Russell 3000 Stocks Above 5-Day Average
R3FI.IDX	Russell 3000 Stocks Above 50-Day Average
R3OF.IDX	Russell 3000 Stocks Above 150-Day Average
R3OH.IDX	Russell 3000 Stocks Above 100-Day Average
R3TH.IDX	Russell 3000 Stocks Above 200-Day Average
R3TW.IDX	Russell 3000 Stocks Above 20-Day Average
RTS.IDX	RTSI Index
S1FD.IDX	S&P 100 Stocks Above 5-Day Average
S1FI.IDX	S&P 100 Stocks Above 50-Day Average
S1OF.IDX	S&P 100 Stocks Above 150-Day Average
S1OH.IDX	S&P 100 Stocks Above 100-Day Average
S1TH.IDX	S&P 100 Stocks Above 200-Day Average
S1TR.IDX	S&P 500 Automobiles & Components [TR]
S1TW.IDX	S&P 100 Stocks Above 20-Day Average
S2TR.IDX	S&P 500 Banks [TR]
S3TR.IDX	S&P 500 Capital Goods [TR]
S4FD.IDX	S&P 400 Stocks Above 5-Day Average
S4FI.IDX	S&P 400 Stocks Above 50-Day Average
S4OF.IDX	S&P 400 Stocks Above 150-Day Average
S4OH.IDX	S&P 400 Stocks Above 100-Day Average
S4TH.IDX	S&P 400 Stocks Above 200-Day Average
S4TR.IDX	S&P 500 -Commercial & Professional Services [TR]
S4TW.IDX	S&P 400 Stocks Above 20-Day Average
S5FD.IDX	S&P 500 Stocks Above 5-Day Average
S5FI.IDX	S&P 500 Stocks Above 50-Day Average
S5OF.IDX	S&P 500 Stocks Above 150-Day Average
S5OH.IDX	S&P 500 Stocks Above 100-Day Average
S5TH.IDX	S&P 500 Stocks Above 200-Day Average
S5TR.IDX	S&P 500 Consumer Durables & Apparel [TR]
S5TW.IDX	S&P 500 Stocks Above 20-Day Average
S6CD.IDX	S&P SmallCap600 Capped Consumer Discretionary [s
S6CS.IDX	S&P SmallCap600 Capped Consumer Staples [sector]
S6EP.IDX	S&P SmallCap600 Capped Energy [sector]Index
S6FD.IDX	S&P 600 Stocks Above 5-Day Average
S6FI.IDX	S&P 600 Stocks Above 50-Day Average
S6FP.IDX	S&P SmallCap600 Capped Financials [sector]Index
S6HC.IDX	S&P SmallCap600 Capped HealthCare [sector]Index
S6IP.IDX	S&P SmallCap600 Capped Industrials [sector]Index
S6MP.IDX	S&P SmallCap600 Capped Materials [sector]Index
S6OF.IDX	S&P 600 Stocks Above 150-Day Average
S6OH.IDX	S&P 600 Stocks Above 100-Day Average
S6TH.IDX	S&P 600 Stocks Above 200-Day Average
S6TP.IDX	S&P SmallCap600 Capped Information Technology [s
S6TR.IDX	S&P 500 Consumer Services [TR]
S6TW.IDX	S&P 600 Stocks Above 20-Day Average
S6UP.IDX	S&P SmallCap600 Capped Utilities & Telecom Servi
S7TR.IDX	S&P 500 Diversified Financials [TR]
S8TR.IDX	S&P 500 Energy [TR]
S9TR.IDX	S&P 500 Food & Staples Retailing [TR]
SAAB.IDX	S&P Asia Infrastructure Index
SAER.IDX	S&P GSCI Agriculture Capped Component 35/20 EUR
SAIE.IDX	S&P Africa 40 Index [EURO]
SAIU.IDX	S&P Africa 40 Index
SAPE.IDX	S&P Asia Property 40 Index
SAPT.IDX	S&P GSCI All Metals Capped Commodity 35/20 EUR I
SAPU.IDX	S&P Asia Property 40 Index [EURO]
SAQA.IDX	S&P Global Water Index
SAQE.IDX	S&P Global Water Index [EURO]
SAUE.IDX	S&P GSCI Agriculture Capped Component 35/20 EUR
SBER.IDX	S&P GSCI Biofuel Index Excess Return
SBES.IDX	BLO M Emerging Shariah Index [NetTR]
SBFD.IDX	S&P Materials Stocks Above 5-Day Average
SBFI.IDX	S&P Materials Stocks Above 50-Day Average
SBIX.IDX	S&P 500 Banks non-TR
SBNP.IDX	S&P Custom/BNP Paribas SPECTRUMUS Sect or Moment
SBOF.IDX	S&P Materials Stocks Above 150-Day Average
SBOH.IDX	S&P Materials Stocks Above 100-Day Average
SBTH.IDX	S&P Materials Stocks Above 200-Day Average
SBTR.IDX	S&P GSCI Biofuel Index Total Return
SBTW.IDX	S&P Materials Stocks Above 20-Day Average
SBUP.IDX	S&P Food & Beverage Select Industry Index
SCII.IDX	CAT China Infrastructure [TR]
SCIR.IDX	S&P GSCI North American Copper Index Excess Retu
SCIS.IDX	S&P GSCI North American Copper Index
SCIT.IDX	S&P GSCI North American Copper Index Total Retur
SCSC.IDX	S&P /CITIC 300 Index
SCSE.IDX	S&P /CITIC 50 Index
SCUT.IDX	S&P/CITIC 300 -  Utilities [Sector]
SCWI.IDX	CAT China Water [TR]
SCWP.IDX	S&P Developed Ex-U.S.Property [USDollar]
SDEW.IDX	S&P 400 Midcap Equal Weighted Index
SDIP.IDX	S&P DCFI Index Excess Return
SDIS.IDX	S&P DCFIIndex
SDIT.IDX	S&P DCFI Index Total Return
SDPI.IDX	Goldman Sachs BRICs Nifty 50 Developed Markets I
SDTI.IDX	Goldman Sachs BRICs Nifty 50 Developed Markets I
SDTR.IDX	S&P 500 Food Beverage & Tobacco [TR]
SEAN.IDX	S&P Southeast Asia 40 Index [NetTR]
SECA.IDX	S&P GSCI Enhanced Commodity Index
SECB.IDX	S&P GSCI Enhanced Commodity Index Excess Return
SECC.IDX	S&P GSCI Enhanced Commodity Index Total Return
SEFD.IDX	S&P Energies Stocks Above 5-Day Average
SEFI.IDX	S&P Energies Stocks Above 50-Day Average
SEIE.IDX	S&P Global Eco Index [EURO]
SEIT.IDX	S&P Global REIT [AUD]
SEIU.IDX	S&P Global Eco Index
SEOF.IDX	S&P Energies Stocks Above 150-Day Average
SEOH.IDX	S&P Energies Stocks Above 100-Day Average
SETH.IDX	S&P Energies Stocks Above 200-Day Average
SETW.IDX	S&P Energies Stocks Above 20-Day Average
SFFD.IDX	S&P Financials Stocks Above 5-Day Average
SFFI.IDX	S&P Financials Stocks Above 50-Day Average
SFOF.IDX	S&P Financials Stocks Above 150-Day Average
SFOH.IDX	S&P Financials Stocks Above 100-Day Average
SFTH.IDX	S&P Financials Stocks Above 200-Day Average
SFTR.IDX	S&P 500 - Pharmaceuticals Biotechnology & Life
SFTW.IDX	S&P Financials Stocks Above 20-Day Average
SG0A.IDX	S&P GSCI Agriculture & Live Stock Index
SG0B.IDX	S&P GSCI Agriculture & Live Stock Index Excess R
SG0C.IDX	S&P GSCI Agriculture & Live Stock Index Total Re
SG0D.IDX	S&P GSCI Agriculture Index Excess Return
SG0E.IDX	S&P GSCI Agriculture Index Total Return
SG0F.IDX	S&P GSCI All Cattle Index
SG0G.IDX	S&P GSCI All Cattle Index Excess Return
SG0H.IDX	S&P GSCI All Cattle Index Total Return
SG0I.IDX	S&P GSCI All Crude Index
SG1A.IDX	S&P GSCI All Crude Index Total Return
SG1B.IDX	S&P GSCI All Wheat Index
SG1C.IDX	S&P GSCI All Wheat Index Excess Return
SG1D.IDX	S&P GSCI All Wheat Index Total Return
SG1E.IDX	S&P GSCI Aluminum Index
SG1F.IDX	S&P GSCI Aluminum Index Excess Return
SG1G.IDX	S&P GSCI Aluminum Index Total Return
SG1H.IDX	S&P GSCI Soybean Oil Index
SG1I.IDX	S&P GSCI Soybean Oil Index Excess Return
SG1J.IDX	S&P GSCI All Crude Index Excess Return
SG2A.IDX	S&P GSCI Brent Crude Index
SG2B.IDX	S&P GSCI Brent Crude Index Excess Return
SG2C.IDX	S&P GSCI Brent Crude Index Total Return
SG2D.IDX	S&P GSCI Cocoa Index
SG2E.IDX	S&P GSCI Cocoa Index Excess Return
SG2F.IDX	S&P GSCI Cocoa Index Total Return
SG2G.IDX	S&P GSCI Coffee Index Co Index
SG2H.IDX	S&P GSCI Coffee Index Excess Return
SG2I.IDX	S&P GSCI Coffee Index Total Return
SG2J.IDX	S&P GSCI Soybean Oil Index Total Return
SG3A.IDX	S&P GSCI Copper Index Excess Return
SG3B.IDX	S&P GSCI Copper Index Total Return
SG3C.IDX	S&P GSCI Corn Index
SG3D.IDX	S&P GSCI Corn Index Excess Return
SG3E.IDX	S&P GSCI Corn Index Total Return
SG3F.IDX	S&P GSCI Cotton Index
SG3G.IDX	S&P GSCI Cotton Index Excess Return
SG3H.IDX	S&P GSCI Cotton Index Total Return
SG3I.IDX	S&P GSCI Crude Oil Index
SG3J.IDX	S&P GSCI Copper Index
SG4A.IDX	S&P GSCI Crude Oil Index Total Return
SG4B.IDX	S&P GSCI Energy and Metals Index
SG4C.IDX	S&P GSCI Energy and Metals Index Excess Return
SG4D.IDX	S&P GSCI Energy and Metals Index Total Return
SG4E.IDX	S&P GSCI Energy Index Excess Return
SG4F.IDX	S&P GSCI Energy Index Total Return
SG4G.IDX	S&P GSCI Feeder Cattle Index
SG4H.IDX	S&P GSCI Feeder Cattle Index Excess Return
SG4I.IDX	S&P GSCI Feeder Cattle Index Total Return
SG4J.IDX	S&P GSCI Crude Oil Index Excess Return
SG5A.IDX	S&P GSCI Gas Oil Index Excess Return
SG5B.IDX	S&P GSCI Gas Oil Index Total Return
SG5C.IDX	S&P GSCI Gold Index
SG5D.IDX	S&P GSCI Gold Index Excess Return
SG5E.IDX	S&P GSCI Gold Index Total Return
SG5F.IDX	S&P GSCI Grains Index
SG5G.IDX	S&P GSCI Grains Index Excess Return
SG5H.IDX	S&P GSCI Grains Index Total Return
SG5I.IDX	S&P GSCI Heating Oil Index
SG5J.IDX	S&P GSCI Gas Oil Index
SG6A.IDX	S&P GSCI Heating Oil Index Total Return
SG6B.IDX	S&P GSCI Industrial Metals Index Excess Return
